DateTime;Players;Average Players;Twitch Viewers;game
15.12.23 20:00;10963;12745;464;forza_horizon_5
15.12.23 21:00;10620;12845;492;forza_horizon_5
15.12.23 22:00;9733;12943;395;forza_horizon_5
15.12.23 23:00;8292;13027;280;forza_horizon_5
16.12.23 00:00;7322;13108;296;forza_horizon_5
16.12.23 01:00;7440;13172;278;forza_horizon_5
16.12.23 02:00;8401;13233;253;forza_horizon_5
16.12.23 03:00;9242;13310;363;forza_horizon_5
16.12.23 04:00;10358;13388;297;forza_horizon_5
16.12.23 05:00;10777;13458;283;forza_horizon_5
16.12.23 06:00;10994;13537;239;forza_horizon_5
16.12.23 07:00;11447;13615;216;forza_horizon_5
16.12.23 08:00;12487;13699;162;forza_horizon_5
16.12.23 09:00;13579;13784;155;forza_horizon_5
16.12.23 10:00;14906;13861;141;forza_horizon_5
16.12.23 11:00;16738;13935;186;forza_horizon_5
16.12.23 12:00;18663;14004;192;forza_horizon_5
16.12.23 13:00;19968;14075;196;forza_horizon_5
16.12.23 14:00;20442;14134;289;forza_horizon_5
16.12.23 15:00;20134;14176;714;forza_horizon_5
16.12.23 16:00;18760;14200;442;forza_horizon_5
16.12.23 17:00;16919;14203;548;forza_horizon_5
16.12.23 18:00;15453;14208;452;forza_horizon_5
16.12.23 19:00;14653;14235;672;forza_horizon_5
16.12.23 20:00;13831;14267;479;forza_horizon_5
16.12.23 21:00;13243;14307;2442;forza_horizon_5
16.12.23 22:00;11985;14307;2189;forza_horizon_5
16.12.23 23:00;10549;14282;529;forza_horizon_5
17.12.23 00:00;9154;14243;297;forza_horizon_5
17.12.23 01:00;9083;14215;329;forza_horizon_5
17.12.23 02:00;10344;14184;345;forza_horizon_5
17.12.23 03:00;11124;14123;425;forza_horizon_5
17.12.23 04:00;11872;14038;331;forza_horizon_5
17.12.23 05:00;12396;13950;238;forza_horizon_5
17.12.23 06:00;12530;13841;231;forza_horizon_5
17.12.23 07:00;13116;13700;215;forza_horizon_5
17.12.23 08:00;14050;13543;177;forza_horizon_5
17.12.23 09:00;14926;13389;173;forza_horizon_5
17.12.23 10:00;16158;13241;181;forza_horizon_5
17.12.23 11:00;17896;13095;170;forza_horizon_5
17.12.23 12:00;19962;12951;147;forza_horizon_5
17.12.23 13:00;20935;12805;171;forza_horizon_5
17.12.23 14:00;20887;12691;226;forza_horizon_5
17.12.23 15:00;19954;12580;262;forza_horizon_5
17.12.23 16:00;17958;12481;296;forza_horizon_5
17.12.23 17:00;16222;12383;317;forza_horizon_5
17.12.23 18:00;15467;12313;296;forza_horizon_5
17.12.23 19:00;14867;12259;473;forza_horizon_5
17.12.23 20:00;14345;12220;511;forza_horizon_5
17.12.23 21:00;12643;12177;537;forza_horizon_5
17.12.23 22:00;10595;12136;374;forza_horizon_5
17.12.23 23:00;8815;12097;481;forza_horizon_5
18.12.23 00:00;7808;12067;458;forza_horizon_5
18.12.23 01:00;7572;12040;413;forza_horizon_5
18.12.23 02:00;7875;12011;275;forza_horizon_5
18.12.23 03:00;7996;11980;595;forza_horizon_5
18.12.23 04:00;8607;11944;244;forza_horizon_5
18.12.23 05:00;8482;11904;214;forza_horizon_5
18.12.23 06:00;7570;11854;187;forza_horizon_5
18.12.23 07:00;7643;11796;139;forza_horizon_5
18.12.23 08:00;8689;11741;114;forza_horizon_5
18.12.23 09:00;9786;11694;84;forza_horizon_5
18.12.23 10:00;11077;11642;98;forza_horizon_5
18.12.23 11:00;12820;11592;104;forza_horizon_5
18.12.23 12:00;14924;11546;123;forza_horizon_5
18.12.23 13:00;17037;11516;217;forza_horizon_5
18.12.23 14:00;17301;11492;137;forza_horizon_5
18.12.23 15:00;16953;11471;158;forza_horizon_5
18.12.23 16:00;14924;11449;326;forza_horizon_5
18.12.23 17:00;13842;11425;261;forza_horizon_5
18.12.23 18:00;13520;11408;247;forza_horizon_5
18.12.23 19:00;13296;11399;985;forza_horizon_5
18.12.23 20:00;13037;11387;979;forza_horizon_5
18.12.23 21:00;11653;11376;476;forza_horizon_5
18.12.23 22:00;9813;11373;302;forza_horizon_5
18.12.23 23:00;8161;11372;318;forza_horizon_5
19.12.23 00:00;7346;11376;276;forza_horizon_5
19.12.23 01:00;7365;11375;308;forza_horizon_5
19.12.23 02:00;7850;11377;309;forza_horizon_5
19.12.23 03:00;7882;11373;247;forza_horizon_5
19.12.23 04:00;8622;11371;253;forza_horizon_5
19.12.23 05:00;8549;11373;235;forza_horizon_5
19.12.23 06:00;7597;11376;204;forza_horizon_5
19.12.23 07:00;7756;11385;182;forza_horizon_5
19.12.23 08:00;8990;11395;172;forza_horizon_5
19.12.23 09:00;9901;11394;151;forza_horizon_5
19.12.23 10:00;11309;11401;146;forza_horizon_5
19.12.23 11:00;13152;11407;133;forza_horizon_5
19.12.23 12:00;15406;11421;113;forza_horizon_5
19.12.23 13:00;17585;11445;118;forza_horizon_5
19.12.23 14:00;17772;11462;118;forza_horizon_5
19.12.23 15:00;17381;11488;163;forza_horizon_5
19.12.23 16:00;15034;11506;227;forza_horizon_5
19.12.23 17:00;14065;11540;233;forza_horizon_5
19.12.23 18:00;13850;11565;554;forza_horizon_5
19.12.23 19:00;13415;11579;662;forza_horizon_5
19.12.23 20:00;13073;11597;588;forza_horizon_5
19.12.23 21:00;11878;11619;445;forza_horizon_5
19.12.23 22:00;10042;11642;448;forza_horizon_5
19.12.23 23:00;8509;11670;546;forza_horizon_5
20.12.23 00:00;7395;11694;420;forza_horizon_5
20.12.23 01:00;7447;11714;349;forza_horizon_5
20.12.23 02:00;7781;11724;374;forza_horizon_5
20.12.23 03:00;7815;11735;437;forza_horizon_5
20.12.23 04:00;8655;11749;389;forza_horizon_5
20.12.23 05:00;8676;11766;248;forza_horizon_5
20.12.23 06:00;7845;11783;249;forza_horizon_5
20.12.23 07:00;7995;11794;258;forza_horizon_5
20.12.23 08:00;8891;11805;235;forza_horizon_5
20.12.23 09:00;10067;11822;165;forza_horizon_5
20.12.23 10:00;11370;11839;134;forza_horizon_5
20.12.23 11:00;13419;11866;135;forza_horizon_5
20.12.23 12:00;16009;11899;270;forza_horizon_5
20.12.23 13:00;17965;11930;267;forza_horizon_5
20.12.23 14:00;18506;11970;300;forza_horizon_5
20.12.23 15:00;17965;12062;379;forza_horizon_5
20.12.23 16:00;16163;12179;372;forza_horizon_5
20.12.23 17:00;14770;12301;369;forza_horizon_5
20.12.23 18:00;14298;12412;433;forza_horizon_5
20.12.23 19:00;14051;12515;544;forza_horizon_5
20.12.23 20:00;13782;12605;500;forza_horizon_5
20.12.23 21:00;12602;12685;478;forza_horizon_5
20.12.23 22:00;10870;12765;333;forza_horizon_5
20.12.23 23:00;9368;12831;358;forza_horizon_5
21.12.23 00:00;8090;12880;509;forza_horizon_5
21.12.23 01:00;7837;12916;497;forza_horizon_5
21.12.23 02:00;8250;12956;632;forza_horizon_5
21.12.23 03:00;8305;13002;606;forza_horizon_5
21.12.23 04:00;9240;13055;580;forza_horizon_5
21.12.23 05:00;9185;13107;412;forza_horizon_5
21.12.23 06:00;8147;13158;382;forza_horizon_5
21.12.23 07:00;8470;13215;221;forza_horizon_5
21.12.23 08:00;9454;13278;151;forza_horizon_5
21.12.23 09:00;10686;13353;177;forza_horizon_5
21.12.23 10:00;12232;13435;123;forza_horizon_5
21.12.23 11:00;14327;13538;2423;forza_horizon_5
21.12.23 12:00;16997;13666;193;forza_horizon_5
21.12.23 13:00;19072;13795;226;forza_horizon_5
21.12.23 14:00;21620;13957;547;forza_horizon_5
21.12.23 15:00;21694;14076;705;forza_horizon_5
21.12.23 16:00;20322;14189;694;forza_horizon_5
21.12.23 17:00;18710;14284;1417;forza_horizon_5
21.12.23 18:00;17823;14351;2145;forza_horizon_5
21.12.23 19:00;17043;14405;2214;forza_horizon_5
21.12.23 20:00;16456;14452;790;forza_horizon_5
21.12.23 21:00;15169;14500;740;forza_horizon_5
21.12.23 22:00;12965;14572;502;forza_horizon_5
21.12.23 23:00;10868;14634;385;forza_horizon_5
22.12.23 00:00;9311;14698;392;forza_horizon_5
22.12.23 01:00;9150;14755;442;forza_horizon_5
22.12.23 02:00;9816;14810;396;forza_horizon_5
22.12.23 03:00;10068;14879;394;forza_horizon_5
22.12.23 04:00;10988;14957;361;forza_horizon_5
22.12.23 05:00;11030;15037;378;forza_horizon_5
22.12.23 06:00;10155;15130;349;forza_horizon_5
22.12.23 07:00;10646;15257;226;forza_horizon_5
22.12.23 08:00;12054;15395;161;forza_horizon_5
22.12.23 09:00;13398;15529;139;forza_horizon_5
22.12.23 10:00;15775;15675;142;forza_horizon_5
22.12.23 11:00;18755;15824;163;forza_horizon_5
22.12.23 12:00;21420;15958;198;forza_horizon_5
22.12.23 13:00;23561;16083;257;forza_horizon_5
22.12.23 14:00;24091;16153;285;forza_horizon_5
22.12.23 15:00;23648;16211;629;forza_horizon_5
22.12.23 16:00;21702;16262;659;forza_horizon_5
22.12.23 17:00;19271;16306;552;forza_horizon_5
22.12.23 18:00;18148;16353;1268;forza_horizon_5
22.12.23 19:00;17316;16383;1300;forza_horizon_5
22.12.23 20:00;16839;16409;615;forza_horizon_5
22.12.23 21:00;16765;16455;551;forza_horizon_5
22.12.23 22:00;14559;16481;476;forza_horizon_5
22.12.23 23:00;12677;16522;452;forza_horizon_5
23.12.23 00:00;10849;16555;377;forza_horizon_5
23.12.23 01:00;10399;16592;348;forza_horizon_5
23.12.23 02:00;11519;16631;490;forza_horizon_5
23.12.23 03:00;12136;16672;497;forza_horizon_5
23.12.23 04:00;13043;16711;443;forza_horizon_5
23.12.23 05:00;13516;16762;370;forza_horizon_5
23.12.23 06:00;13918;16834;248;forza_horizon_5
23.12.23 07:00;14529;16908;229;forza_horizon_5
23.12.23 08:00;15715;16980;195;forza_horizon_5
23.12.23 09:00;17018;17052;144;forza_horizon_5
23.12.23 10:00;18878;17116;144;forza_horizon_5
23.12.23 11:00;21257;17174;141;forza_horizon_5
23.12.23 12:00;23491;17224;463;forza_horizon_5
23.12.23 13:00;24803;17260;555;forza_horizon_5
23.12.23 14:00;25192;17290;201;forza_horizon_5
23.12.23 15:00;24869;17315;187;forza_horizon_5
23.12.23 16:00;23217;17317;239;forza_horizon_5
23.12.23 17:00;21055;17292;410;forza_horizon_5
23.12.23 18:00;19303;17248;985;forza_horizon_5
23.12.23 19:00;18210;17214;936;forza_horizon_5
23.12.23 20:00;17723;17201;358;forza_horizon_5
23.12.23 21:00;16782;17178;1168;forza_horizon_5
23.12.23 22:00;15066;17174;1239;forza_horizon_5
23.12.23 23:00;13013;17182;491;forza_horizon_5
24.12.23 00:00;11568;17203;500;forza_horizon_5
24.12.23 01:00;10877;17211;474;forza_horizon_5
24.12.23 02:00;11759;17203;423;forza_horizon_5
24.12.23 03:00;12326;17172;483;forza_horizon_5
24.12.23 04:00;13387;17131;336;forza_horizon_5
24.12.23 05:00;13777;17090;335;forza_horizon_5
24.12.23 06:00;14155;17038;246;forza_horizon_5
24.12.23 07:00;14844;16960;158;forza_horizon_5
24.12.23 08:00;16029;16879;154;forza_horizon_5
24.12.23 09:00;17392;16822;168;forza_horizon_5
24.12.23 10:00;19466;16783;221;forza_horizon_5
24.12.23 11:00;21806;16754;197;forza_horizon_5
24.12.23 12:00;24088;16725;185;forza_horizon_5
24.12.23 13:00;25236;16685;214;forza_horizon_5
24.12.23 14:00;25356;16661;246;forza_horizon_5
24.12.23 15:00;23757;16612;591;forza_horizon_5
24.12.23 16:00;20728;16567;250;forza_horizon_5
24.12.23 17:00;18213;16537;259;forza_horizon_5
24.12.23 18:00;17083;16541;227;forza_horizon_5
24.12.23 19:00;16913;16583;224;forza_horizon_5
24.12.23 20:00;16684;16628;217;forza_horizon_5
24.12.23 21:00;16151;16680;309;forza_horizon_5
24.12.23 22:00;15137;16734;314;forza_horizon_5
24.12.23 23:00;13311;16784;302;forza_horizon_5
25.12.23 00:00;11504;16821;296;forza_horizon_5
25.12.23 01:00;10311;16840;322;forza_horizon_5
25.12.23 02:00;10180;16838;331;forza_horizon_5
25.12.23 03:00;10172;16815;260;forza_horizon_5
25.12.23 04:00;11291;16793;284;forza_horizon_5
25.12.23 05:00;11213;16746;218;forza_horizon_5
25.12.23 06:00;10352;16673;161;forza_horizon_5
25.12.23 07:00;10863;16594;156;forza_horizon_5
25.12.23 08:00;13024;16529;162;forza_horizon_5
25.12.23 09:00;15051;16468;157;forza_horizon_5
25.12.23 10:00;17551;16417;148;forza_horizon_5
25.12.23 11:00;19854;16367;160;forza_horizon_5
25.12.23 12:00;21797;16317;197;forza_horizon_5
25.12.23 13:00;23866;16308;200;forza_horizon_5
25.12.23 14:00;24022;16298;196;forza_horizon_5
25.12.23 15:00;23888;16317;273;forza_horizon_5
25.12.23 16:00;21831;16349;258;forza_horizon_5
25.12.23 17:00;20398;16398;289;forza_horizon_5
25.12.23 18:00;20155;16470;331;forza_horizon_5
25.12.23 19:00;19914;16533;334;forza_horizon_5
25.12.23 20:00;19652;16598;306;forza_horizon_5
25.12.23 21:00;18579;16652;348;forza_horizon_5
25.12.23 22:00;17149;16696;376;forza_horizon_5
25.12.23 23:00;15054;16728;356;forza_horizon_5
26.12.23 00:00;12939;16750;303;forza_horizon_5
26.12.23 01:00;11726;16778;237;forza_horizon_5
26.12.23 02:00;11173;16799;269;forza_horizon_5
26.12.23 03:00;11161;16821;915;forza_horizon_5
26.12.23 04:00;11557;16827;877;forza_horizon_5
26.12.23 05:00;11511;16835;616;forza_horizon_5
26.12.23 06:00;10533;16840;559;forza_horizon_5
26.12.23 07:00;10771;16836;150;forza_horizon_5
26.12.23 08:00;12483;16818;180;forza_horizon_5
26.12.23 09:00;14607;16799;142;forza_horizon_5
26.12.23 10:00;17123;16776;143;forza_horizon_5
26.12.23 11:00;19821;16758;131;forza_horizon_5
26.12.23 12:00;22831;16763;145;forza_horizon_5
26.12.23 13:00;24838;16757;198;forza_horizon_5
26.12.23 14:00;24877;16748;244;forza_horizon_5
26.12.23 15:00;24403;16751;393;forza_horizon_5
26.12.23 16:00;21974;16750;413;forza_horizon_5
26.12.23 17:00;20765;16762;427;forza_horizon_5
26.12.23 18:00;20179;16756;324;forza_horizon_5
26.12.23 19:00;20003;16751;1097;forza_horizon_5
26.12.23 20:00;19760;16750;1111;forza_horizon_5
26.12.23 21:00;18643;16745;1031;forza_horizon_5
26.12.23 22:00;16864;16734;796;forza_horizon_5
26.12.23 23:00;14646;16723;332;forza_horizon_5
27.12.23 00:00;12773;16719;420;forza_horizon_5
27.12.23 01:00;11693;16718;464;forza_horizon_5
27.12.23 02:00;11229;16717;371;forza_horizon_5
27.12.23 03:00;11157;16719;391;forza_horizon_5
27.12.23 04:00;11670;16724;310;forza_horizon_5
27.12.23 05:00;11553;16727;185;forza_horizon_5
27.12.23 06:00;10449;16729;163;forza_horizon_5
27.12.23 07:00;10449;16724;200;forza_horizon_5
27.12.23 08:00;12020;16717;207;forza_horizon_5
27.12.23 09:00;13918;16703;583;forza_horizon_5
27.12.23 10:00;16240;16690;571;forza_horizon_5
27.12.23 11:00;18853;16675;1028;forza_horizon_5
27.12.23 12:00;21399;16647;1125;forza_horizon_5
27.12.23 13:00;23351;16619;1128;forza_horizon_5
27.12.23 14:00;24405;16616;384;forza_horizon_5
27.12.23 15:00;24168;16646;460;forza_horizon_5
27.12.23 16:00;22141;16694;437;forza_horizon_5
27.12.23 17:00;20373;16746;474;forza_horizon_5
27.12.23 18:00;19788;16794;548;forza_horizon_5
27.12.23 19:00;19812;16834;582;forza_horizon_5
27.12.23 20:00;19380;16861;517;forza_horizon_5
27.12.23 21:00;18363;16888;495;forza_horizon_5
27.12.23 22:00;16762;16915;482;forza_horizon_5
27.12.23 23:00;14622;16957;383;forza_horizon_5
28.12.23 00:00;12726;16998;397;forza_horizon_5
28.12.23 01:00;11563;17014;312;forza_horizon_5
28.12.23 02:00;11290;17031;298;forza_horizon_5
28.12.23 03:00;11277;17055;293;forza_horizon_5
28.12.23 04:00;11751;17082;1377;forza_horizon_5
28.12.23 05:00;11725;17111;810;forza_horizon_5
28.12.23 06:00;10575;17141;736;forza_horizon_5
28.12.23 07:00;10637;17179;313;forza_horizon_5
28.12.23 08:00;12143;17219;234;forza_horizon_5
28.12.23 09:00;14344;17266;183;forza_horizon_5
28.12.23 10:00;16629;17302;1773;forza_horizon_5
28.12.23 11:00;19201;17346;2067;forza_horizon_5
28.12.23 12:00;21787;17398;2056;forza_horizon_5
28.12.23 13:00;23835;17457;268;forza_horizon_5
28.12.23 14:00;26415;17549;428;forza_horizon_5
28.12.23 15:00;26663;17620;532;forza_horizon_5
28.12.23 16:00;25659;17708;619;forza_horizon_5
28.12.23 17:00;23732;17779;524;forza_horizon_5
28.12.23 18:00;22388;17830;645;forza_horizon_5
28.12.23 19:00;21890;17869;689;forza_horizon_5
28.12.23 20:00;21399;17900;793;forza_horizon_5
28.12.23 21:00;20144;17930;744;forza_horizon_5
28.12.23 22:00;19328;17984;776;forza_horizon_5
28.12.23 23:00;17169;18025;775;forza_horizon_5
29.12.23 00:00;13925;18034;737;forza_horizon_5
29.12.23 01:00;12544;18054;605;forza_horizon_5
29.12.23 02:00;12657;18090;488;forza_horizon_5
29.12.23 03:00;12831;18145;482;forza_horizon_5
29.12.23 04:00;13339;18205;371;forza_horizon_5
29.12.23 05:00;13430;18265;345;forza_horizon_5
29.12.23 06:00;12692;18339;308;forza_horizon_5
29.12.23 07:00;12949;18431;232;forza_horizon_5
29.12.23 08:00;14481;18527;211;forza_horizon_5
29.12.23 09:00;16074;18596;200;forza_horizon_5
29.12.23 10:00;18881;18679;211;forza_horizon_5
29.12.23 11:00;21955;18758;170;forza_horizon_5
29.12.23 12:00;24781;18834;287;forza_horizon_5
29.12.23 13:00;26540;18898;335;forza_horizon_5
29.12.23 14:00;27043;18900;427;forza_horizon_5
29.12.23 15:00;26720;18889;567;forza_horizon_5
29.12.23 16:00;24922;18857;1542;forza_horizon_5
29.12.23 17:00;22955;18834;1561;forza_horizon_5
29.12.23 18:00;21661;18819;1491;forza_horizon_5
29.12.23 19:00;20698;18777;864;forza_horizon_5
29.12.23 20:00;20529;18759;472;forza_horizon_5
29.12.23 21:00;19471;18737;510;forza_horizon_5
29.12.23 22:00;17908;18703;506;forza_horizon_5
29.12.23 23:00;15848;18666;466;forza_horizon_5
30.12.23 00:00;13610;18661;463;forza_horizon_5
30.12.23 01:00;12694;18670;469;forza_horizon_5
30.12.23 02:00;13636;18698;457;forza_horizon_5
30.12.23 03:00;14044;18731;437;forza_horizon_5
30.12.23 04:00;14443;18761;410;forza_horizon_5
30.12.23 05:00;14641;18788;376;forza_horizon_5
30.12.23 06:00;14824;18848;334;forza_horizon_5
30.12.23 07:00;15206;18909;268;forza_horizon_5
30.12.23 08:00;16097;18953;274;forza_horizon_5
30.12.23 09:00;17648;18998;154;forza_horizon_5
30.12.23 10:00;19316;19004;152;forza_horizon_5
30.12.23 11:00;21782;19002;143;forza_horizon_5
30.12.23 12:00;24319;18989;165;forza_horizon_5
30.12.23 13:00;25538;18964;267;forza_horizon_5
30.12.23 14:00;26210;18947;332;forza_horizon_5
30.12.23 15:00;25911;18931;365;forza_horizon_5
30.12.23 16:00;24802;18931;353;forza_horizon_5
30.12.23 17:00;23296;18940;334;forza_horizon_5
30.12.23 18:00;20992;18914;1924;forza_horizon_5
30.12.23 19:00;21071;18914;2905;forza_horizon_5
30.12.23 20:00;20303;18875;731;forza_horizon_5
30.12.23 21:00;19775;18846;519;forza_horizon_5
30.12.23 22:00;17904;18803;529;forza_horizon_5
30.12.23 23:00;16108;18782;445;forza_horizon_5
31.12.23 00:00;13948;18762;395;forza_horizon_5
31.12.23 01:00;12846;18758;415;forza_horizon_5
31.12.23 02:00;13681;18758;403;forza_horizon_5
31.12.23 03:00;14024;18751;397;forza_horizon_5
31.12.23 04:00;14027;18730;708;forza_horizon_5
31.12.23 05:00;14746;18728;607;forza_horizon_5
31.12.23 06:00;14765;18719;400;forza_horizon_5
31.12.23 07:00;15137;18714;231;forza_horizon_5
31.12.23 08:00;16178;18711;195;forza_horizon_5
31.12.23 09:00;17259;18688;226;forza_horizon_5
31.12.23 10:00;19485;18673;220;forza_horizon_5
31.12.23 11:00;21788;18647;215;forza_horizon_5
31.12.23 12:00;24467;18628;201;forza_horizon_5
31.12.23 13:00;25994;18614;187;forza_horizon_5
31.12.23 14:00;26717;18605;220;forza_horizon_5
31.12.23 15:00;26188;18580;240;forza_horizon_5
31.12.23 16:00;24741;18548;386;forza_horizon_5
31.12.23 17:00;22810;18500;374;forza_horizon_5
31.12.23 18:00;20202;18455;340;forza_horizon_5
31.12.23 19:00;18609;18387;1297;forza_horizon_5
31.12.23 20:00;17452;18323;697;forza_horizon_5
31.12.23 21:00;16509;18253;343;forza_horizon_5
31.12.23 22:00;15709;18208;286;forza_horizon_5
31.12.23 23:00;13796;18148;353;forza_horizon_5
01.01.24 00:00;13233;18132;299;forza_horizon_5
01.01.24 01:00;12711;18117;323;forza_horizon_5
01.01.24 02:00;13116;18084;259;forza_horizon_5
01.01.24 03:00;13228;18038;288;forza_horizon_5
01.01.24 04:00;13564;17998;321;forza_horizon_5
01.01.24 05:00;14146;17952;316;forza_horizon_5
01.01.24 06:00;14415;17907;304;forza_horizon_5
01.01.24 07:00;14634;17844;216;forza_horizon_5
01.01.24 08:00;15179;17768;203;forza_horizon_5
01.01.24 09:00;15643;17684;170;forza_horizon_5
01.01.24 10:00;17240;17591;185;forza_horizon_5
01.01.24 11:00;19828;17513;199;forza_horizon_5
01.01.24 12:00;22181;17431;176;forza_horizon_5
01.01.24 13:00;23865;17355;215;forza_horizon_5
01.01.24 14:00;23926;17261;222;forza_horizon_5
01.01.24 15:00;23539;17175;212;forza_horizon_5
01.01.24 16:00;21766;17078;247;forza_horizon_5
01.01.24 17:00;20903;17011;286;forza_horizon_5
01.01.24 18:00;20364;17004;290;forza_horizon_5
01.01.24 19:00;20229;17039;355;forza_horizon_5
01.01.24 20:00;19526;17085;428;forza_horizon_5
01.01.24 21:00;18153;17120;471;forza_horizon_5
01.01.24 22:00;16357;17128;465;forza_horizon_5
01.01.24 23:00;14187;17125;449;forza_horizon_5
02.01.24 00:00;12216;17081;479;forza_horizon_5
02.01.24 01:00;11228;17027;475;forza_horizon_5
02.01.24 02:00;11082;16956;429;forza_horizon_5
02.01.24 03:00;10829;16876;249;forza_horizon_5
02.01.24 04:00;11020;16793;218;forza_horizon_5
02.01.24 05:00;11004;16692;240;forza_horizon_5
02.01.24 06:00;10083;16553;247;forza_horizon_5
02.01.24 07:00;10442;16419;239;forza_horizon_5
02.01.24 08:00;11939;16315;184;forza_horizon_5
02.01.24 09:00;13226;16233;131;forza_horizon_5
02.01.24 10:00;15446;16174;127;forza_horizon_5
02.01.24 11:00;18496;16128;150;forza_horizon_5
02.01.24 12:00;21022;16083;161;forza_horizon_5
02.01.24 13:00;22961;16047;151;forza_horizon_5
02.01.24 14:00;23346;16019;183;forza_horizon_5
02.01.24 14:10;23064;;;forza_horizon_5
02.01.24 14:20;23191;;;forza_horizon_5
02.01.24 14:30;23346;;;forza_horizon_5
02.01.24 14:40;23345;;;forza_horizon_5
02.01.24 14:50;23183;;;forza_horizon_5
02.01.24 15:00;22874;15991;214;forza_horizon_5
02.01.24 15:10;22498;;214;forza_horizon_5
02.01.24 15:20;22195;;214;forza_horizon_5
02.01.24 15:30;21878;;214;forza_horizon_5
02.01.24 15:40;21307;;214;forza_horizon_5
02.01.24 15:50;21113;;214;forza_horizon_5
02.01.24 16:00;20897;15957;359;forza_horizon_5
02.01.24 16:10;20665;;359;forza_horizon_5
02.01.24 16:20;20451;;359;forza_horizon_5
02.01.24 16:30;20235;;359;forza_horizon_5
02.01.24 16:40;20053;;359;forza_horizon_5
02.01.24 16:50;19924;;359;forza_horizon_5
02.01.24 17:00;19649;15910;344;forza_horizon_5
02.01.24 17:10;19336;;344;forza_horizon_5
02.01.24 17:20;19110;;344;forza_horizon_5
02.01.24 17:30;19071;;344;forza_horizon_5
02.01.24 17:40;18937;;344;forza_horizon_5
02.01.24 17:50;18819;;344;forza_horizon_5
02.01.24 18:00;18722;15852;249;forza_horizon_5
02.01.24 18:10;18728;;249;forza_horizon_5
02.01.24 18:20;18724;;249;forza_horizon_5
02.01.24 18:30;18696;;249;forza_horizon_5
02.01.24 18:40;18571;;249;forza_horizon_5
02.01.24 18:50;18453;;249;forza_horizon_5
02.01.24 19:00;18344;15788;512;forza_horizon_5
02.01.24 19:10;18298;;512;forza_horizon_5
02.01.24 19:20;18223;;512;forza_horizon_5
02.01.24 19:30;18169;;512;forza_horizon_5
02.01.24 19:40;18043;;512;forza_horizon_5
02.01.24 19:50;17884;;512;forza_horizon_5
02.01.24 20:00;17834;15728;731;forza_horizon_5
02.01.24 20:10;17607;;731;forza_horizon_5
02.01.24 20:20;17333;;731;forza_horizon_5
02.01.24 20:30;17124;;731;forza_horizon_5
02.01.24 20:40;17031;;731;forza_horizon_5
02.01.24 20:50;16918;;731;forza_horizon_5
02.01.24 21:00;16708;15676;696;forza_horizon_5
02.01.24 21:10;16331;;696;forza_horizon_5
02.01.24 21:20;16054;;696;forza_horizon_5
02.01.24 21:30;15718;;696;forza_horizon_5
02.01.24 21:40;15389;;696;forza_horizon_5
02.01.24 21:50;15007;;696;forza_horizon_5
02.01.24 22:00;14664;15617;464;forza_horizon_5
02.01.24 22:10;14285;;464;forza_horizon_5
02.01.24 22:20;13952;;464;forza_horizon_5
02.01.24 22:30;13629;;464;forza_horizon_5
02.01.24 22:40;13376;;464;forza_horizon_5
02.01.24 22:50;13086;;464;forza_horizon_5
02.01.24 23:00;12812;15569;410;forza_horizon_5
02.01.24 23:10;12385;;410;forza_horizon_5
02.01.24 23:20;12139;;410;forza_horizon_5
02.01.24 23:30;11791;;410;forza_horizon_5
02.01.24 23:40;11526;;410;forza_horizon_5
02.01.24 23:50;11382;;410;forza_horizon_5
03.01.24 00:00;11222;15535;386;forza_horizon_5
03.01.24 00:10;10955;;386;forza_horizon_5
03.01.24 00:20;10768;;386;forza_horizon_5
03.01.24 00:30;10695;;386;forza_horizon_5
03.01.24 00:40;10597;;386;forza_horizon_5
03.01.24 00:50;10541;;386;forza_horizon_5
03.01.24 01:00;10360;15505;312;forza_horizon_5
03.01.24 01:10;10218;;312;forza_horizon_5
03.01.24 01:20;10295;;312;forza_horizon_5
03.01.24 01:30;10332;;312;forza_horizon_5
03.01.24 01:40;10315;;312;forza_horizon_5
03.01.24 01:50;10324;;312;forza_horizon_5
03.01.24 02:00;10238;15481;1323;forza_horizon_5
03.01.24 02:10;10216;;1323;forza_horizon_5
03.01.24 02:20;10344;;1323;forza_horizon_5
03.01.24 02:30;10334;;1323;forza_horizon_5
03.01.24 02:40;10337;;1323;forza_horizon_5
03.01.24 02:50;10326;;1323;forza_horizon_5
03.01.24 03:00;10319;15465;1042;forza_horizon_5
03.01.24 03:10;10231;;1042;forza_horizon_5
03.01.24 03:20;10287;;1042;forza_horizon_5
03.01.24 03:30;10194;;1042;forza_horizon_5
03.01.24 03:40;10215;;1042;forza_horizon_5
03.01.24 03:50;10214;;1042;forza_horizon_5
03.01.24 04:00;10227;15454;905;forza_horizon_5
03.01.24 04:10;10230;;905;forza_horizon_5
03.01.24 04:20;10296;;905;forza_horizon_5
03.01.24 04:30;10449;;905;forza_horizon_5
03.01.24 04:40;10640;;905;forza_horizon_5
03.01.24 04:50;10670;;905;forza_horizon_5
03.01.24 05:00;10565;15439;799;forza_horizon_5
03.01.24 05:10;10490;;799;forza_horizon_5
03.01.24 05:20;10309;;799;forza_horizon_5
03.01.24 05:30;10151;;799;forza_horizon_5
03.01.24 05:40;9967;;799;forza_horizon_5
03.01.24 05:50;9823;;799;forza_horizon_5
