"DateTime","Euro Truck Simulator 2","Wreckfest","OMSI 2","American Truck Simulator","Fernbus Simulator","City Car Driving","CarX Drift Racing Online","MudRunner","Bus Simulator 21 Next Stop","SnowRunner"
"2022-02-13 00:00:00",44406,1384,1552,9487,245,805,3356,752,297,4702
"2022-02-14 00:00:00",37268,981,1215,7316,214,703,2752,563,259,3489
"2022-02-15 00:00:00",37714,1052,1247,6724,219,741,2660,553,253,3362
"2022-02-16 00:00:00",37355,1172,1256,6871,209,732,2751,587,240,3356
"2022-02-17 00:00:00",37165,1031,1248,6857,191,734,2910,567,252,3221
"2022-02-18 00:00:00",39640,1357,1373,7086,232,800,3210,642,251,3443
"2022-02-19 00:00:00",41744,1335,1399,8462,234,860,3394,698,275,3911
"2022-02-20 00:00:00",43354,1223,1565,8917,244,752,3256,727,273,4190
"2022-02-21 00:00:00",36736,1180,1301,7830,182,720,3027,583,218,3521
"2022-02-22 00:00:00",37191,994,1280,7228,186,763,2877,605,191,3339
"2022-02-23 00:00:00",35066,1070,1260,7164,177,667,2637,529,199,3207
"2022-02-24 00:00:00",30623,983,1239,6820,182,679,2696,496,178,2982
"2022-02-25 00:00:00",34718,1237,1290,6433,209,749,2791,542,198,3073
"2022-02-26 00:00:00",37389,1152,1347,7917,214,783,3020,616,238,3489
"2022-02-27 00:00:00",38099,1140,1392,8324,231,721,2857,643,233,3754
"2022-02-28 00:00:00",34024,988,1310,7266,212,661,2563,511,195,2999
"2022-03-01 00:00:00",37038,1206,1288,6926,184,654,2551,503,183,2893
"2022-03-02 00:00:00",36520,1209,1257,6819,181,678,2469,482,216,2994
"2022-03-03 00:00:00",37441,1050,1293,6869,167,739,2479,488,211,2981
"2022-03-04 00:00:00",39614,1375,1350,7070,213,747,2601,518,225,3039
"2022-03-05 00:00:00",45120,1292,1403,8411,245,832,2938,633,276,3471
"2022-03-06 00:00:00",47980,1355,1496,9317,241,826,2965,627,290,3797
"2022-03-07 00:00:00",42086,1183,1268,8332,184,749,2531,530,218,3121
"2022-03-08 00:00:00",37584,1044,1293,7607,196,638,2319,481,221,2910
"2022-03-09 00:00:00",37547,1189,1278,7122,190,657,2354,460,229,2875
"2022-03-10 00:00:00",36928,1018,1297,6735,182,625,2436,487,231,2882
"2022-03-11 00:00:00",39384,1318,1392,6792,206,735,2642,518,204,2986
"2022-03-12 00:00:00",41794,1350,1395,8515,222,793,2996,569,266,3535
"2022-03-13 00:00:00",41954,1327,1504,8748,227,711,2863,617,255,3757
"2022-03-14 00:00:00",34242,1119,1295,7872,189,637,2436,474,203,3040
"2022-03-15 00:00:00",33884,1176,1266,6969,191,632,2375,469,210,2897
"2022-03-16 00:00:00",33170,1154,1348,6736,194,616,2473,447,196,2806
"2022-03-17 00:00:00",32296,1063,1254,6502,223,660,2870,463,200,2730
"2022-03-18 00:00:00",35985,1331,1302,6560,243,661,3037,483,208,2687
"2022-03-19 00:00:00",37557,1367,1284,7745,250,738,3474,538,233,3143
"2022-03-20 00:00:00",38390,1227,1495,8113,283,638,3558,592,267,3388
"2022-03-21 00:00:00",31820,1142,1259,7398,198,578,3041,462,213,2658
"2022-03-22 00:00:00",30234,1123,1294,7273,197,607,3017,418,180,2593
"2022-03-23 00:00:00",29444,1163,1268,7410,199,610,3158,416,194,2476
"2022-03-24 00:00:00",29936,1047,1556,7318,193,603,2872,464,229,2418
"2022-03-25 00:00:00",32254,1272,1556,7214,206,683,2865,505,235,2466
"2022-03-26 00:00:00",33636,1301,1547,8620,225,700,2964,561,251,2876
"2022-03-27 00:00:00",34860,1284,1699,9141,210,713,2911,614,257,3207
"2022-03-28 00:00:00",30518,1192,1474,8106,188,604,2505,496,225,2606
"2022-03-29 00:00:00",33453,1281,1496,7528,237,620,2452,836,302,2940
"2022-03-30 00:00:00",34949,1445,1457,7676,253,622,2572,942,311,3260
"2022-03-31 00:00:00",36609,1409,1678,7740,247,629,2534,1023,315,3417
"2022-04-01 00:00:00",40334,1750,1752,7811,309,682,2686,1033,324,3686
"2022-04-02 00:00:00",45220,1893,1783,9548,348,721,2859,1249,372,4369
"2022-04-03 00:00:00",50637,2056,1869,10106,358,685,2910,1435,415,5099
"2022-04-04 00:00:00",40315,1596,1617,9143,314,604,2515,1195,327,4196
"2022-04-05 00:00:00",37735,1413,1511,7878,275,602,2575,908,287,3782
"2022-04-06 00:00:00",35227,1468,1480,7596,239,589,2452,772,274,3536
"2022-04-07 00:00:00",35398,1284,1522,7328,289,610,2419,701,259,3447
"2022-04-08 00:00:00",37144,1569,1472,7282,341,647,2635,743,285,3433
"2022-04-09 00:00:00",39183,1600,1543,8632,336,662,2885,730,333,3902
"2022-04-10 00:00:00",41071,1480,1667,8720,369,643,2850,758,362,4248
"2022-04-11 00:00:00",34109,1259,1411,7992,299,634,2489,580,269,3254
"2022-04-12 00:00:00",33102,1351,1317,6997,283,1052,2606,530,258,3076
"2022-04-13 00:00:00",32129,1314,1280,6775,276,1088,2491,503,235,3038
"2022-04-14 00:00:00",32508,1285,1217,6795,310,1215,2702,481,235,2898
"2022-04-15 00:00:00",36649,1503,1491,7429,347,1270,2840,558,298,3227
"2022-04-16 00:00:00",35684,1358,1374,8145,325,1323,2836,591,271,3354
"2022-04-17 00:00:00",36606,1386,1406,8478,360,1364,2961,623,276,3459
"2022-04-18 00:00:00",34400,1338,1392,7766,339,1333,2739,560,282,3276
"2022-04-19 00:00:00",32230,1230,1367,6995,319,1051,2542,480,230,2941
"2022-04-20 00:00:00",32245,1244,1282,6904,275,881,2649,472,231,2844
"2022-04-21 00:00:00",34719,1193,1358,6523,258,898,2937,463,216,2867
"2022-04-22 00:00:00",35555,1470,1392,6797,282,828,2990,491,212,2979
"2022-04-23 00:00:00",37216,1278,1428,7618,272,880,3195,498,215,3163
"2022-04-24 00:00:00",38872,1320,1534,8124,316,797,3139,587,243,3690
"2022-04-25 00:00:00",32700,1224,1343,7563,256,722,2832,461,218,2902
"2022-04-26 00:00:00",31807,1224,1345,6647,239,690,2824,451,214,2759
"2022-04-27 00:00:00",30189,1279,1311,6553,218,670,3175,398,202,2733
"2022-04-28 00:00:00",29952,1080,1317,6348,211,703,3356,418,209,2614
"2022-04-29 00:00:00",31685,1397,1403,6400,258,733,3573,432,227,2799
"2022-04-30 00:00:00",33278,1315,1429,7351,258,745,3849,455,248,3013
"2022-05-01 00:00:00",35463,1326,1633,7790,292,758,4129,505,250,3477
"2022-05-02 00:00:00",30924,1143,1360,7324,234,687,3460,428,216,2916
"2022-05-03 00:00:00",33760,1365,1437,6707,208,691,3420,461,193,2909
"2022-05-04 00:00:00",33825,1289,1380,6808,214,699,3337,390,208,2781
"2022-05-05 00:00:00",34453,1237,1345,6803,219,664,3178,396,180,2629
"2022-05-06 00:00:00",36703,1450,1401,6994,224,722,3367,391,212,2699
"2022-05-07 00:00:00",38930,1195,1393,8190,244,679,3619,449,226,2930
"2022-05-08 00:00:00",40295,1271,1556,8626,270,699,3611,458,236,3241
"2022-05-09 00:00:00",35298,1214,1421,7864,202,628,2986,375,213,2550
"2022-05-10 00:00:00",33466,1150,1424,7064,197,623,2910,367,240,2565
"2022-05-11 00:00:00",31793,1210,1302,7124,194,683,2881,369,228,2472
"2022-05-12 00:00:00",31155,1127,1458,6970,199,641,2920,348,254,2366
"2022-05-13 00:00:00",34419,1300,1525,6727,220,656,3105,414,240,2487
"2022-05-14 00:00:00",34074,1154,1426,7887,233,667,3300,438,264,2603
"2022-05-15 00:00:00",36101,1283,1560,8381,250,672,3359,471,292,3039
"2022-05-16 00:00:00",32211,1195,1432,7239,225,657,2964,379,254,2396
"2022-05-17 00:00:00",32104,1188,1368,6682,214,654,2946,365,220,2436
"2022-05-18 00:00:00",31321,1199,1331,6021,210,656,2928,353,208,2355
"2022-05-19 00:00:00",30526,1089,1342,6184,185,647,2850,362,211,2320
"2022-05-20 00:00:00",32284,1332,1444,6099,234,668,3029,395,209,2419
"2022-05-21 00:00:00",34190,1286,1439,7295,232,733,3358,453,241,2675
"2022-05-22 00:00:00",35344,1275,1488,8052,260,721,3492,492,258,2940
"2022-05-23 00:00:00",31866,1316,1388,7102,231,682,3362,397,221,2493
"2022-05-24 00:00:00",31574,1549,1441,6371,227,704,4004,377,218,2394
"2022-05-25 00:00:00",31048,1677,1372,6379,230,694,4226,366,215,2266
"2022-05-26 00:00:00",32238,1577,1384,6249,227,741,4376,422,218,2307
"2022-05-27 00:00:00",33529,1875,1342,6350,235,723,4535,409,220,2430
"2022-05-28 00:00:00",35052,1740,1400,7075,245,700,4600,479,236,2553
"2022-05-29 00:00:00",37265,1971,1510,7496,259,656,4850,447,234,2859
"2022-05-30 00:00:00",32020,1891,1325,7041,215,677,4634,1066,194,2671
"2022-05-31 00:00:00",30800,1648,1315,6779,189,672,3997,1832,187,3776
"2022-06-01 00:00:00",29911,1360,1263,6112,198,638,3636,1683,206,4228
"2022-06-02 00:00:00",30042,1375,1318,6341,194,605,3505,1592,208,4556
"2022-06-03 00:00:00",30864,1432,1317,6223,207,635,3542,1153,204,3932
"2022-06-04 00:00:00",31311,1407,1287,7019,227,589,3559,1000,200,4255
"2022-06-05 00:00:00",34783,1590,1474,7734,254,637,3598,889,221,4590
"2022-06-06 00:00:00",31880,1330,1433,7010,226,633,3223,767,228,3949
"2022-06-07 00:00:00",31349,1216,1349,6266,206,698,3167,655,195,3557
"2022-06-08 00:00:00",30513,1370,1331,6115,206,657,3047,599,222,3398
"2022-06-09 00:00:00",31086,1208,1335,5957,211,679,3040,526,201,3252
"2022-06-10 00:00:00",30918,1346,1305,6075,205,622,3158,532,214,3053
"2022-06-11 00:00:00",31563,1242,1247,6680,203,638,3227,554,240,3347
"2022-06-12 00:00:00",35475,1309,1461,7233,217,649,3496,564,250,3630
"2022-06-13 00:00:00",31343,1248,1353,6714,196,625,3243,527,212,3096
"2022-06-14 00:00:00",29501,1139,1314,6029,181,674,3137,448,191,2950
"2022-06-15 00:00:00",29405,1180,1254,5753,175,637,3023,463,203,2666
"2022-06-16 00:00:00",31705,1068,1228,5797,190,658,3054,460,207,2665
"2022-06-17 00:00:00",32048,1228,1194,6192,193,668,2923,455,198,2525
"2022-06-18 00:00:00",34057,993,1226,7187,212,624,3069,483,214,2885
"2022-06-19 00:00:00",38577,1056,1350,7743,229,685,3082,532,261,3120
"2022-06-20 00:00:00",36992,1197,1245,7304,224,663,3012,444,205,2687
"2022-06-21 00:00:00",36728,1092,1253,7177,192,678,2825,502,187,2609
"2022-06-22 00:00:00",33486,1090,1206,6784,186,656,2780,426,198,2486
"2022-06-23 00:00:00",30901,976,1185,6387,176,629,2834,403,221,2425
"2022-06-24 00:00:00",32864,1286,1237,6459,239,814,3102,508,280,2674
"2022-06-25 00:00:00",34163,1267,1260,7393,231,914,3351,570,283,3142
"2022-06-26 00:00:00",37777,1417,1454,8264,254,957,3582,670,312,3725
"2022-06-27 00:00:00",34746,1318,1269,7710,231,995,3707,647,301,3373
"2022-06-28 00:00:00",34471,1277,1227,7258,224,909,3528,663,287,3368
"2022-06-29 00:00:00",34776,1298,1210,7294,202,952,3507,665,282,3157
"2022-06-30 00:00:00",34289,1186,1229,7291,207,927,3572,609,258,3211
"2022-07-01 00:00:00",33784,1348,1242,7162,240,917,3570,636,263,3459
"2022-07-02 00:00:00",34852,1374,1219,7928,244,909,3773,696,243,3727
"2022-07-03 00:00:00",37498,1334,1305,8405,249,917,3924,726,272,4092
"2022-07-04 00:00:00",34590,1416,1227,8008,232,916,4031,624,237,4069
"2022-07-05 00:00:00",35186,1464,1228,7407,228,940,3902,647,257,3624
"2022-07-06 00:00:00",35528,1339,1216,7468,231,882,4065,639,264,3647
"2022-07-07 00:00:00",35501,1285,1280,7266,255,909,3992,675,253,3706
"2022-07-08 00:00:00",33946,1350,1236,7197,217,807,3521,573,232,3514
"2022-07-09 00:00:00",34072,1317,1268,7742,231,726,3492,553,244,3728
"2022-07-10 00:00:00",38225,1308,1380,8093,266,750,3606,597,268,4288
"2022-07-11 00:00:00",33929,1289,1185,7498,221,740,3327,519,225,3496
"2022-07-12 00:00:00",32673,1114,1203,6696,214,710,3262,867,210,3234
"2022-07-13 00:00:00",30981,1137,1149,6567,203,696,3077,881,208,2964
"2022-07-14 00:00:00",30979,1121,1182,6370,224,727,3007,987,211,2935
"2022-07-15 00:00:00",30340,1125,1093,6554,212,693,3232,970,210,2899
"2022-07-16 00:00:00",32412,1135,1199,7040,214,708,3366,1033,223,3235
"2022-07-17 00:00:00",34558,1263,1359,7793,223,736,3430,1192,222,3541
"2022-07-18 00:00:00",30037,1048,1154,7207,197,719,3187,1047,198,3032
"2022-07-19 00:00:00",28441,998,1102,6543,208,709,3119,771,187,2780
"2022-07-20 00:00:00",28233,1100,1101,6356,181,710,2984,683,193,2691
"2022-07-21 00:00:00",28297,973,1070,6328,194,687,2984,623,192,2656
"2022-07-22 00:00:00",28367,1067,1094,6380,202,677,3065,569,194,2628
"2022-07-23 00:00:00",29790,1041,1151,7107,200,690,3172,600,195,2932
"2022-07-24 00:00:00",31892,1204,1226,7815,216,701,3236,644,208,3270
"2022-07-25 00:00:00",28663,1152,1119,7220,193,659,3108,487,189,2834
"2022-07-26 00:00:00",29191,1087,1147,6659,204,683,2838,502,185,2816
"2022-07-27 00:00:00",27887,1044,1113,6663,214,667,2921,466,178,2826
"2022-07-28 00:00:00",27465,897,1076,6699,204,647,2821,436,185,2847
"2022-07-29 00:00:00",28248,1109,1080,6669,235,600,2919,462,183,2948
"2022-07-30 00:00:00",30450,959,1152,7432,232,635,2911,524,201,3394
"2022-07-31 00:00:00",33483,1125,1297,8416,255,674,2925,545,226,3783
"2022-08-01 00:00:00",29845,1150,1147,7497,233,653,2931,441,173,3330
"2022-08-02 00:00:00",28694,1010,1122,7387,226,637,3156,403,172,3245
"2022-08-03 00:00:00",27502,967,1083,7369,214,649,3210,394,160,3146
"2022-08-04 00:00:00",27676,918,1098,12224,214,620,3311,418,168,3031
"2022-08-05 00:00:00",30090,1052,1101,11747,209,620,3434,401,176,3154
"2022-08-06 00:00:00",34489,1034,1136,13840,218,604,3657,453,192,3654
"2022-08-07 00:00:00",39128,1162,1286,14594,253,668,3864,459,209,4001
"2022-08-08 00:00:00",36168,1020,1098,11995,217,680,3552,394,184,3394
"2022-08-09 00:00:00",33579,890,1066,10629,213,745,3280,423,169,3120
"2022-08-10 00:00:00",32021,936,1062,9598,230,808,3158,363,172,2953
"2022-08-11 00:00:00",29518,949,1068,8887,206,808,2981,389,175,2800
"2022-08-12 00:00:00",29551,1339,1131,8728,232,781,2999,388,163,2749
"2022-08-13 00:00:00",31274,1393,1202,9823,246,791,3106,434,189,3021
"2022-08-14 00:00:00",34662,1625,1350,10728,262,849,3324,481,205,3456
"2022-08-15 00:00:00",31649,1385,1218,9359,245,839,3313,425,190,2968
"2022-08-16 00:00:00",30340,1422,1162,8170,211,729,3202,427,177,2820
"2022-08-17 00:00:00",29687,1339,1151,7793,208,703,3083,385,168,2622
"2022-08-18 00:00:00",29166,1306,1192,7603,198,663,2962,393,159,2644
"2022-08-19 00:00:00",29699,1336,1146,7354,203,705,3065,420,202,2698
"2022-08-20 00:00:00",31956,1269,1313,8962,243,698,3286,457,264,3052
"2022-08-21 00:00:00",35888,1359,1459,9708,248,693,3386,496,292,3482
"2022-08-22 00:00:00",31019,1139,1191,8349,250,668,3000,404,253,2876
"2022-08-23 00:00:00",30689,1052,1125,7212,222,657,2954,397,211,2677
"2022-08-24 00:00:00",28671,1067,1134,7089,222,690,2760,420,190,2553
"2022-08-25 00:00:00",28847,1024,1148,6902,203,648,2793,409,199,2542
"2022-08-26 00:00:00",29413,1056,1178,6835,221,656,2745,436,198,2610
"2022-08-27 00:00:00",30782,1107,1141,8185,242,671,3064,501,216,2970
"2022-08-28 00:00:00",34419,1208,1319,8778,264,699,3178,509,241,3389
"2022-08-29 00:00:00",31079,1116,1168,7608,201,673,2956,431,189,2921
"2022-08-30 00:00:00",30891,952,1251,6753,241,662,2779,441,197,2783
"2022-08-31 00:00:00",30314,1003,1235,6607,253,631,2788,428,208,2943
"2022-09-01 00:00:00",32901,966,1228,6194,242,645,2698,407,188,2952
"2022-09-02 00:00:00",34047,1024,1197,6193,252,677,2876,435,196,3216
"2022-09-03 00:00:00",36026,1082,1284,7361,244,764,3216,475,221,3662
"2022-09-04 00:00:00",38181,1217,1376,8046,265,693,3103,484,237,4074
"2022-09-05 00:00:00",33832,1160,1184,8033,223,718,3136,441,206,4014
"2022-09-06 00:00:00",35086,980,1182,7664,210,677,2640,582,196,3454
"2022-09-07 00:00:00",37431,1047,1209,6834,195,689,2656,659,160,3559
"2022-09-08 00:00:00",35633,998,1207,6931,212,682,2740,706,181,3477
"2022-09-09 00:00:00",39413,1173,1241,6867,219,737,2829,787,184,3924
"2022-09-10 00:00:00",42563,1170,1302,8532,244,772,3181,912,203,4696
"2022-09-11 00:00:00",48022,1204,1478,9514,273,750,3248,1118,221,5457
"2022-09-12 00:00:00",41302,1111,1241,8305,220,672,2882,881,185,4457
"2022-09-13 00:00:00",38658,1087,1222,7203,209,690,2906,856,169,4326
"2022-09-14 00:00:00",37680,1071,1298,6758,224,726,2854,945,190,4376
"2022-09-15 00:00:00",36136,1021,1266,6656,217,724,2914,880,185,4177
"2022-09-16 00:00:00",37745,1175,1286,6444,217,783,3031,769,205,4082
"2022-09-17 00:00:00",39872,1145,1375,7853,281,842,3318,798,222,4663
"2022-09-18 00:00:00",43761,1273,1705,8370,290,824,3261,844,242,5167
"2022-09-19 00:00:00",36625,1163,1553,7271,219,769,2811,607,197,3811
"2022-09-20 00:00:00",34689,1051,1364,6401,208,697,2775,543,187,3761
"2022-09-21 00:00:00",33833,1121,1325,6204,207,635,2693,514,239,3453
"2022-09-22 00:00:00",33548,937,1353,6207,220,679,2749,519,251,3286
"2022-09-23 00:00:00",36019,1151,1338,5952,247,758,2884,519,293,3342
"2022-09-24 00:00:00",38462,1152,1417,7242,304,766,3023,606,305,3796
"2022-09-25 00:00:00",40949,1197,1556,7925,282,708,3064,662,367,4426
"2022-09-26 00:00:00",32702,1058,1330,6962,220,676,2734,513,258,3616
"2022-09-27 00:00:00",32524,1045,1357,6098,234,663,2745,477,267,3464
"2022-09-28 00:00:00",32321,1026,1371,6000,223,638,2664,493,242,3404
"2022-09-29 00:00:00",32007,1043,1314,5915,205,685,2736,491,240,3277
"2022-09-30 00:00:00",34295,1227,1371,5904,262,691,2776,527,233,3432
"2022-10-01 00:00:00",36316,1123,1451,7303,276,683,3079,630,271,3972
"2022-10-02 00:00:00",37819,1202,1582,7656,298,684,3118,698,277,4481
"2022-10-03 00:00:00",33275,1045,1402,6864,243,591,2777,530,233,3711
"2022-10-04 00:00:00",31431,1006,1255,6041,232,622,2588,487,227,3486
"2022-10-05 00:00:00",30763,1047,1279,6152,215,623,2723,498,216,3375
"2022-10-06 00:00:00",30096,936,1278,6059,198,607,2716,469,222,3339
"2022-10-07 00:00:00",32710,1095,1296,5958,237,654,2842,473,215,3476
"2022-10-08 00:00:00",34958,1067,1385,7356,257,681,3007,528,237,3851
"2022-10-09 00:00:00",36567,1164,1524,7697,254,689,3109,624,259,4548
"2022-10-10 00:00:00",31415,1074,1322,6907,218,615,3017,494,209,3843
"2022-10-11 00:00:00",33517,838,1279,6702,200,634,3030,480,207,3508
"2022-10-12 00:00:00",36146,1011,1289,6584,198,634,3202,497,210,3475
"2022-10-13 00:00:00",36646,941,1299,6569,207,632,3327,495,207,4431
"2022-10-14 00:00:00",40891,1193,1365,6817,242,695,3387,759,227,5259
"2022-10-15 00:00:00",44335,1184,1398,8458,283,705,3873,967,247,6309
"2022-10-16 00:00:00",45544,1131,1495,9161,261,687,4034,1127,267,7334
"2022-10-17 00:00:00",40728,1018,1235,8369,219,658,3378,1013,199,6018
"2022-10-18 00:00:00",39350,1045,1244,7377,194,651,3072,995,199,6137
"2022-10-19 00:00:00",37047,928,1202,6786,185,662,2913,978,195,5675
"2022-10-20 00:00:00",35885,957,1302,6580,199,649,2881,964,168,5740
"2022-10-21 00:00:00",38627,1113,1346,6513,235,728,2918,1060,202,5961
"2022-10-22 00:00:00",39936,1159,1431,7502,267,769,3290,1199,218,6714
"2022-10-23 00:00:00",40906,1130,1534,7909,258,724,3194,1333,232,7707
"2022-10-24 00:00:00",34496,981,1282,7347,191,610,2851,1153,214,6162
"2022-10-25 00:00:00",37519,983,1323,6504,197,641,2656,870,208,5644
"2022-10-26 00:00:00",36768,979,1281,6823,177,618,2722,711,235,5123
"2022-10-27 00:00:00",35749,1035,1259,6854,197,664,2660,629,238,4963
"2022-10-28 00:00:00",37937,1063,1335,6735,214,689,2781,668,248,4927
"2022-10-29 00:00:00",40100,1014,1369,8055,231,686,2966,768,276,5357
"2022-10-30 00:00:00",41129,1093,1511,9494,261,708,2997,778,273,5813
"2022-10-31 00:00:00",35162,958,1298,7776,212,618,2372,590,220,4512
"2022-11-01 00:00:00",36629,962,1378,6457,219,784,2453,633,255,4541
"2022-11-02 00:00:00",35626,1006,1275,6564,208,857,2567,563,212,4296
"2022-11-03 00:00:00",33705,1015,1317,6441,227,861,2560,568,198,4112
"2022-11-04 00:00:00",34920,1107,1366,6722,252,936,2720,595,212,4305
"2022-11-05 00:00:00",37704,1117,1451,8612,258,941,3097,655,252,4867
"2022-11-06 00:00:00",40095,1092,1587,9071,253,853,3007,705,258,5410
"2022-11-07 00:00:00",30662,899,1267,7773,203,864,2793,543,195,4173
"2022-11-08 00:00:00",31188,863,1334,6729,190,737,2793,503,172,3939
"2022-11-09 00:00:00",30760,929,1291,6831,197,686,2998,501,188,3894
"2022-11-10 00:00:00",29540,889,1279,6926,199,728,3001,516,185,3773
"2022-11-11 00:00:00",33665,1123,1348,7638,220,755,3367,583,227,4021
"2022-11-12 00:00:00",37255,1124,1364,9085,223,803,3599,609,224,4515
"2022-11-13 00:00:00",39068,1010,1572,9542,251,726,3316,665,256,4943
"2022-11-14 00:00:00",33717,1045,1247,8191,187,623,2852,528,192,3854
"2022-11-15 00:00:00",34926,1226,1287,13771,184,647,2891,493,189,3641
"2022-11-16 00:00:00",34497,1246,1213,12449,178,626,2658,462,186,3532
"2022-11-17 00:00:00",36081,1196,1236,10838,172,669,2752,483,198,3481
"2022-11-18 00:00:00",39470,1359,1362,10865,200,715,2992,551,205,3588
"2022-11-19 00:00:00",43961,1323,1440,13530,235,764,3354,561,214,4127
"2022-11-20 00:00:00",45279,1496,1571,14065,248,682,3358,606,238,4507
"2022-11-21 00:00:00",39198,1262,1309,11488,181,596,3319,460,164,3634
"2022-11-22 00:00:00",35799,1082,1263,10139,170,577,3256,439,169,3402
"2022-11-23 00:00:00",34984,1174,1287,9599,193,624,3743,594,213,3893
"2022-11-24 00:00:00",35186,1189,1344,10080,197,626,3930,629,195,4400
"2022-11-25 00:00:00",38478,1368,1340,10757,249,713,4131,744,225,4882
"2022-11-26 00:00:00",42935,1263,1476,11756,259,746,4318,864,244,5658
"2022-11-27 00:00:00",45613,1369,1574,12251,291,715,4449,983,281,6562
"2022-11-28 00:00:00",39220,1214,1382,10732,214,683,4020,766,220,5521
"2022-11-29 00:00:00",38649,1132,1326,9149,235,640,4008,761,214,5514
"2022-11-30 00:00:00",36041,1095,1253,8923,201,644,3597,678,208,5120
"2022-12-01 00:00:00",35782,964,1296,8646,204,643,3624,603,182,4786
"2022-12-02 00:00:00",37625,1219,1426,8259,228,740,3582,666,187,4872
"2022-12-03 00:00:00",41034,1216,1453,10079,238,775,4050,701,212,5521
"2022-12-04 00:00:00",42329,1258,1511,10301,269,722,3844,702,225,5973
"2022-12-05 00:00:00",34644,1067,1326,8982,174,623,3236,499,168,4713
"2022-12-06 00:00:00",33050,986,1273,7851,186,614,3103,520,167,4299
"2022-12-07 00:00:00",33377,1024,1330,7657,199,612,3174,485,199,4125
"2022-12-08 00:00:00",31480,983,1445,7238,206,657,3045,482,180,4291
"2022-12-09 00:00:00",33974,1033,1445,7032,231,691,3314,537,200,4821
"2022-12-10 00:00:00",37639,1078,1495,8833,253,744,3618,600,233,5762
"2022-12-11 00:00:00",39805,1214,1675,9643,276,701,3650,653,246,6700
"2022-12-12 00:00:00",33122,974,1423,8488,197,618,3019,509,208,5274
"2022-12-13 00:00:00",32494,924,1503,7292,202,604,2915,475,205,5368
"2022-12-14 00:00:00",31523,878,1473,7109,197,592,2846,459,193,5164
"2022-12-15 00:00:00",33324,920,1492,7003,177,584,2922,496,176,5163
"2022-12-16 00:00:00",37357,1060,1525,7397,250,666,3028,514,204,4985
"2022-12-17 00:00:00",40404,1031,1552,9286,248,743,3439,584,231,5368
"2022-12-18 00:00:00",42180,1128,1630,9505,252,668,3363,555,251,5635
"2022-12-19 00:00:00",36716,1069,1436,8322,220,613,3052,471,189,4932
"2022-12-20 00:00:00",36066,1009,1425,7388,219,630,3070,470,228,4684
"2022-12-21 00:00:00",35708,1068,1420,7438,218,661,3088,501,208,4582
"2022-12-22 00:00:00",34842,1017,1477,7885,245,680,3375,466,230,4535
"2022-12-23 00:00:00",40274,1328,1515,9853,286,731,4022,641,272,5191
"2022-12-24 00:00:00",41277,1108,2228,9675,335,761,4229,747,283,5199
"2022-12-25 00:00:00",43827,1256,1935,10358,414,886,4679,821,352,6086
"2022-12-26 00:00:00",46551,1413,1997,10971,405,951,4741,819,387,6812
"2022-12-27 00:00:00",47196,1502,1869,10154,392,1202,4576,829,359,6601
"2022-12-28 00:00:00",47405,1489,1850,9790,400,1264,4490,830,345,6559
"2022-12-29 00:00:00",47173,1437,1776,9724,380,1338,4434,821,340,6536
"2022-12-30 00:00:00",49026,1475,1672,10149,363,1410,4718,831,301,6941
"2022-12-31 00:00:00",45497,1105,1789,10390,372,1422,4360,795,339,6093
"2023-01-01 00:00:00",46078,1380,1790,11273,381,1353,4819,837,297,7509
"2023-01-02 00:00:00",45761,1473,1585,11161,360,1490,5215,820,292,7751
"2023-01-03 00:00:00",43873,1280,1597,10577,301,1110,4813,784,307,6906
"2023-01-04 00:00:00",44575,1463,1622,9814,298,955,4829,834,273,6795
"2023-01-05 00:00:00",45956,1370,1618,9441,305,914,4723,832,283,6897
"2023-01-06 00:00:00",48298,1529,1685,9281,323,951,4617,783,266,6710
"2023-01-07 00:00:00",48391,1441,1698,10959,359,994,4895,783,286,7214
"2023-01-08 00:00:00",48846,1476,1841,11177,352,927,4745,755,310,7354
"2023-01-09 00:00:00",40563,1217,1491,9905,276,796,4075,588,248,5834
"2023-01-10 00:00:00",42071,1099,1462,8770,265,780,3763,524,217,5507
"2023-01-11 00:00:00",42409,1130,1499,8871,264,793,3669,522,225,5191
"2023-01-12 00:00:00",43509,1105,1474,9036,260,745,3693,512,227,5046
"2023-01-13 00:00:00",48209,1336,1544,9051,283,903,3968,551,254,5250
"2023-01-14 00:00:00",52590,1332,1594,11683,332,911,4488,642,270,6164
"2023-01-15 00:00:00",55293,1253,1748,12258,364,850,4287,683,289,6385
"2023-01-16 00:00:00",48379,1092,1452,11060,287,799,3959,533,220,5332
"2023-01-17 00:00:00",44998,1049,1485,9769,290,743,3604,505,212,5086
"2023-01-18 00:00:00",43347,1144,1470,8985,255,772,3615,480,195,4985
"2023-01-19 00:00:00",41582,1094,1452,8778,283,766,3674,520,212,5048
"2023-01-20 00:00:00",44477,1277,1555,8487,292,836,3876,521,220,5148
"2023-01-21 00:00:00",46187,1305,1651,10320,304,891,4296,633,256,5789
"2023-01-22 00:00:00",47406,1296,1848,10819,350,845,4183,607,295,6331
"2023-01-23 00:00:00",40118,1066,1493,9357,271,730,3555,471,221,5088
"2023-01-24 00:00:00",40354,996,1474,8092,265,758,3533,488,195,4905
"2023-01-25 00:00:00",38516,1070,1458,7961,258,733,3544,473,199,4693
