"DateTime","DiRT Rally","DiRT Rally 2.0","WRC 8 FIA World Rally Championship","WRC 9 FIA World Rally Championship","WRC 10 FIA World Rally Championship","Dakar Desert Rally"
"2023-06-21 00:00:00",177,1106,51,58,79,19
"2023-06-22 00:00:00",200,1105,63,74,90,17
"2023-06-23 00:00:00",176,1069,59,66,93,16
"2023-06-24 00:00:00",200,1177,55,78,96,20
"2023-06-25 00:00:00",218,1263,61,90,108,20
"2023-06-26 00:00:00",203,1109,55,69,99,17
"2023-06-27 00:00:00",195,1141,59,60,87,13
"2023-06-28 00:00:00",176,1087,46,62,72,20
"2023-06-29 00:00:00",195,1093,44,53,69,18
"2023-06-30 00:00:00",177,1314,46,56,82,26
"2023-07-01 00:00:00",207,1547,52,55,96,28
"2023-07-02 00:00:00",216,1770,52,60,95,32
"2023-07-03 00:00:00",185,1577,48,61,98,22
"2023-07-04 00:00:00",171,1712,45,50,82,23
"2023-07-05 00:00:00",202,1519,47,60,82,23
"2023-07-06 00:00:00",186,1500,44,53,87,24
"2023-07-07 00:00:00",165,1465,43,56,88,21
"2023-07-08 00:00:00",178,1578,47,53,89,23
"2023-07-09 00:00:00",206,1651,48,60,97,26
"2023-07-10 00:00:00",193,1489,40,50,75,25
"2023-07-11 00:00:00",167,1452,42,55,81,22
"2023-07-12 00:00:00",165,1473,46,51,71,23
"2023-07-13 00:00:00",164,1556,41,53,65,24
"2023-07-14 00:00:00",167,1382,30,42,85,22
"2023-07-15 00:00:00",177,1469,45,43,79,23
"2023-07-16 00:00:00",202,1523,43,41,78,23
"2023-07-17 00:00:00",174,1317,35,44,66,20
"2023-07-18 00:00:00",184,1300,33,46,65,16
"2023-07-19 00:00:00",194,1255,37,45,57,18
"2023-07-20 00:00:00",191,1244,35,34,62,26
"2023-07-21 00:00:00",182,1233,36,48,68,16
"2023-07-22 00:00:00",194,1302,41,46,88,23
"2023-07-23 00:00:00",201,1393,43,49,85,23
"2023-07-24 00:00:00",167,1259,42,38,72,18
"2023-07-25 00:00:00",211,1249,50,45,88,16
"2023-07-26 00:00:00",175,1252,38,43,62,17
"2023-07-27 00:00:00",168,1246,36,40,72,15
"2023-07-28 00:00:00",188,1203,37,39,72,15
"2023-07-29 00:00:00",227,1339,40,47,70,17
"2023-07-30 00:00:00",208,1426,37,40,78,20
"2023-07-31 00:00:00",188,1222,36,39,61,14
"2023-08-01 00:00:00",180,1251,39,39,63,17
"2023-08-02 00:00:00",172,1225,35,38,75,15
"2023-08-03 00:00:00",162,1188,34,37,63,18
"2023-08-04 00:00:00",172,1279,32,36,73,17
"2023-08-05 00:00:00",200,1443,38,43,74,14
"2023-08-06 00:00:00",240,1476,38,46,95,15
"2023-08-07 00:00:00",205,1317,41,41,69,18
"2023-08-08 00:00:00",213,1253,32,38,75,17
"2023-08-09 00:00:00",185,1228,38,37,57,15
"2023-08-10 00:00:00",191,1163,29,43,67,17
"2023-08-11 00:00:00",192,1192,32,30,64,16
"2023-08-12 00:00:00",210,1334,35,39,64,15
"2023-08-13 00:00:00",206,1422,44,35,66,17
"2023-08-14 00:00:00",194,1202,30,34,66,18
"2023-08-15 00:00:00",193,1158,40,45,86,16
"2023-08-16 00:00:00",184,1103,46,55,84,14
"2023-08-17 00:00:00",184,1133,50,57,89,14
"2023-08-18 00:00:00",187,1149,55,55,94,18
"2023-08-19 00:00:00",187,1235,46,60,95,17
"2023-08-20 00:00:00",209,1331,50,68,108,19
"2023-08-21 00:00:00",192,1112,47,62,102,17
"2023-08-22 00:00:00",175,1053,36,54,77,14
"2023-08-23 00:00:00",176,1090,39,54,87,14
"2023-08-24 00:00:00",181,1167,36,49,73,16
"2023-08-25 00:00:00",189,1201,41,45,80,15
"2023-08-26 00:00:00",206,1339,40,41,91,18
"2023-08-27 00:00:00",217,1391,39,38,85,20
"2023-08-28 00:00:00",198,1280,37,50,80,21
"2023-08-29 00:00:00",203,1253,31,45,83,19
"2023-08-30 00:00:00",192,1261,33,47,79,18
"2023-08-31 00:00:00",192,1210,36,43,78,19
"2023-09-01 00:00:00",191,1207,32,51,67,20
"2023-09-02 00:00:00",207,1350,36,45,84,21
"2023-09-03 00:00:00",224,1379,40,50,84,17
"2023-09-04 00:00:00",232,1338,39,36,80,19
"2023-09-05 00:00:00",184,1179,26,37,78,21
"2023-09-06 00:00:00",185,1173,32,50,65,15
"2023-09-07 00:00:00",203,1190,34,32,80,14
"2023-09-08 00:00:00",200,1236,37,50,70,14
"2023-09-09 00:00:00",223,1381,38,47,87,20
"2023-09-10 00:00:00",229,1446,41,46,92,19
"2023-09-11 00:00:00",204,1320,41,38,81,20
"2023-09-12 00:00:00",204,1414,36,42,69,19
"2023-09-13 00:00:00",175,1487,31,35,72,17
"2023-09-14 00:00:00",182,1543,35,39,81,15
"2023-09-15 00:00:00",196,1634,35,45,78,16
"2023-09-16 00:00:00",229,1894,42,44,87,20
"2023-09-17 00:00:00",218,2021,37,44,84,18
"2023-09-18 00:00:00",188,1774,32,32,72,17
"2023-09-19 00:00:00",191,1731,35,39,64,16
"2023-09-20 00:00:00",189,1693,36,39,61,15
"2023-09-21 00:00:00",196,1835,38,37,75,15
"2023-09-22 00:00:00",198,1912,39,35,82,16
"2023-09-23 00:00:00",228,2213,39,46,92,17
"2023-09-24 00:00:00",236,2279,45,42,91,17
"2023-09-25 00:00:00",211,1972,26,42,73,16
"2023-09-26 00:00:00",213,1799,35,34,74,13
"2023-09-27 00:00:00",190,1700,31,39,70,12
"2023-09-28 00:00:00",184,1682,30,43,86,17
"2023-09-29 00:00:00",192,1687,40,33,81,14
"2023-09-30 00:00:00",229,1883,38,47,102,18
"2023-10-01 00:00:00",232,1945,38,48,95,20
"2023-10-02 00:00:00",204,1627,37,36,80,14
"2023-10-03 00:00:00",217,1602,42,33,85,19
"2023-10-04 00:00:00",216,1529,32,32,87,20
"2023-10-05 00:00:00",202,1599,31,38,88,18
"2023-10-06 00:00:00",230,1641,41,41,81,17
"2023-10-07 00:00:00",230,1904,38,44,84,20
"2023-10-08 00:00:00",257,1949,39,44,89,21
"2023-10-09 00:00:00",220,1659,36,40,81,20
"2023-10-10 00:00:00",206,1554,37,37,77,17
"2023-10-11 00:00:00",202,1535,30,40,72,12
"2023-10-12 00:00:00",217,1632,32,41,84,18
"2023-10-13 00:00:00",244,1799,45,41,99,17
"2023-10-14 00:00:00",256,2092,38,59,112,20
"2023-10-15 00:00:00",273,2188,46,51,114,22
"2023-10-16 00:00:00",273,1849,37,43,95,16
"2023-10-17 00:00:00",244,1774,29,44,96,19
"2023-10-18 00:00:00",230,1740,37,47,100,17
"2023-10-19 00:00:00",247,1751,42,46,96,19
"2023-10-20 00:00:00",228,1884,34,50,95,20
"2023-10-21 00:00:00",286,2000,48,53,111,20
"2023-10-22 00:00:00",261,2078,56,52,119,16
"2023-10-23 00:00:00",252,1638,50,42,98,16
"2023-10-24 00:00:00",218,1650,35,42,91,14
"2023-10-25 00:00:00",214,1613,34,37,92,24
"2023-10-26 00:00:00",222,1614,38,40,107,22
"2023-10-27 00:00:00",228,1700,38,44,110,18
"2023-10-28 00:00:00",253,1889,53,48,128,16
"2023-10-29 00:00:00",305,2056,50,62,132,28
"2023-10-30 00:00:00",262,1730,39,43,126,13
"2023-10-31 00:00:00",223,1380,39,60,127,15
"2023-11-01 00:00:00",275,1557,52,90,143,17
"2023-11-02 00:00:00",256,1462,48,76,135,14
"2023-11-03 00:00:00",261,1397,48,88,151,19
"2023-11-04 00:00:00",312,1635,63,122,149,20
"2023-11-05 00:00:00",313,1668,87,163,167,19
"2023-11-06 00:00:00",250,1307,72,163,138,20
"2023-11-07 00:00:00",253,1272,64,131,118,14
"2023-11-08 00:00:00",242,1284,49,90,117,11
"2023-11-09 00:00:00",218,1267,52,95,119,18
"2023-11-10 00:00:00",246,1400,53,85,109,20
"2023-11-11 00:00:00",300,1600,59,108,124,16
"2023-11-12 00:00:00",303,1633,53,100,128,23
"2023-11-13 00:00:00",267,1325,50,66,89,17
"2023-11-14 00:00:00",257,1252,42,65,79,19
"2023-11-15 00:00:00",248,1242,40,65,80,22
"2023-11-16 00:00:00",263,1246,46,66,83,15
"2023-11-17 00:00:00",261,1400,51,70,98,18
"2023-11-18 00:00:00",309,1614,54,84,119,18
"2023-11-19 00:00:00",287,1613,53,73,132,22
"2023-11-20 00:00:00",248,1287,54,61,85,21
"2023-11-21 00:00:00",251,1298,40,61,89,14
"2023-11-22 00:00:00",234,1483,70,109,98,24
"2023-11-23 00:00:00",263,1678,94,123,105,32
"2023-11-24 00:00:00",260,1840,119,158,112,34
"2023-11-25 00:00:00",291,2051,235,213,142,38
"2023-11-26 00:00:00",268,2132,250,243,135,32
"2023-11-27 00:00:00",225,1783,282,250,117,33
"2023-11-28 00:00:00",220,1806,310,231,131,72
"2023-11-29 00:00:00",218,1703,241,192,113,60
"2023-11-30 00:00:00",216,1614,181,168,104,59
"2023-12-01 00:00:00",237,1657,173,163,101,71
"2023-12-02 00:00:00",284,1873,152,148,132,76
"2023-12-03 00:00:00",277,1925,149,150,120,79
"2023-12-04 00:00:00",246,1505,105,107,100,64
"2023-12-05 00:00:00",231,1499,97,97,91,59
"2023-12-06 00:00:00",233,1476,93,107,92,54
"2023-12-07 00:00:00",233,1436,88,87,86,41
"2023-12-08 00:00:00",251,1570,92,99,92,43
"2023-12-09 00:00:00",284,1708,100,119,106,44
"2023-12-10 00:00:00",267,1704,108,114,123,47
"2023-12-11 00:00:00",233,1358,78,84,84,33
"2023-12-12 00:00:00",219,1417,71,75,92,30
"2023-12-13 00:00:00",228,1326,76,67,95,42
"2023-12-14 00:00:00",221,1296,74,83,79,32
"2023-12-15 00:00:00",235,1396,77,82,86,33
"2023-12-16 00:00:00",283,1634,95,99,107,40
"2023-12-17 00:00:00",285,1681,85,94,117,43
"2023-12-18 00:00:00",244,1404,70,75,93,36
"2023-12-19 00:00:00",246,1378,73,73,82,32
"2023-12-20 00:00:00",233,1373,58,77,86,33
"2023-12-21 00:00:00",264,1384,59,89,91,29
"2023-12-22 00:00:00",245,1702,129,119,98,39
"2023-12-23 00:00:00",284,2065,140,149,139,49
"2023-12-24 00:00:00",282,2018,163,153,145,49
"2023-12-25 00:00:00",292,2388,141,145,143,46
"2023-12-26 00:00:00",270,2301,143,127,149,48
"2023-12-27 00:00:00",252,2185,149,119,135,45
"2023-12-28 00:00:00",254,2123,139,127,139,52
"2023-12-29 00:00:00",256,2228,157,141,130,46
"2023-12-30 00:00:00",290,2276,203,147,137,60
"2023-12-31 00:00:00",290,2307,202,133,173,50
"2024-01-01 00:00:00",256,2107,177,122,142,63
"2024-01-02 00:00:00",239,1882,174,167,130,59
